CALLER_CLASS$*$CALLER_METHOD$*$CALLEE_METHOD$*$CALLEE_CLASS
retrofit2.BuiltInConverters$*$responseBodyConverter(java.lang.reflect.Type,java.lang.annotation.Annotation[],retrofit2.Retrofit)$*$isAnnotationPresent(java.lang.annotation.Annotation[],java.lang.Class<? extends java.lang.annotation.Annotation>)$*$retrofit2.Utils
retrofit2.BuiltInConverters$*$requestBodyConverter(java.lang.reflect.Type,java.lang.annotation.Annotation[],java.lang.annotation.Annotation[],retrofit2.Retrofit)$*$isAssignableFrom(java.lang.Class<?>)$*$java.lang.Class
retrofit2.BuiltInConverters$*$requestBodyConverter(java.lang.reflect.Type,java.lang.annotation.Annotation[],java.lang.annotation.Annotation[],retrofit2.Retrofit)$*$getRawType(java.lang.reflect.Type)$*$retrofit2.Utils
retrofit2.BuiltInConverters.VoidResponseBodyConverter$*$convert(okhttp3.ResponseBody)$*$close()$*$okhttp3.ResponseBody
retrofit2.BuiltInConverters.UnitResponseBodyConverter$*$convert(okhttp3.ResponseBody)$*$close()$*$okhttp3.ResponseBody
retrofit2.BuiltInConverters.BufferingResponseBodyConverter$*$convert(okhttp3.ResponseBody)$*$buffer(okhttp3.ResponseBody)$*$retrofit2.Utils
retrofit2.BuiltInConverters.BufferingResponseBodyConverter$*$convert(okhttp3.ResponseBody)$*$close()$*$okhttp3.ResponseBody
retrofit2.BuiltInConverters.ToStringConverter$*$convert(java.lang.Object)$*$toString()$*$java.lang.Object
retrofit2.Converter.Factory$*$getParameterUpperBound(int,java.lang.reflect.ParameterizedType)$*$getParameterUpperBound(int,java.lang.reflect.ParameterizedType)$*$retrofit2.Utils
retrofit2.Converter.Factory$*$getRawType(java.lang.reflect.Type)$*$getRawType(java.lang.reflect.Type)$*$retrofit2.Utils
retrofit2.Retrofit$*$Retrofit(okhttp3.Call.Factory,okhttp3.HttpUrl,java.util.List<retrofit2.Converter.Factory>,java.util.List<retrofit2.CallAdapter.Factory>,java.util.concurrent.Executor,boolean)$*$Object()$*$java.lang.Object
retrofit2.Retrofit$*$<T>create(java.lang.Class<T>)$*$validateServiceInterface(java.lang.Class<?>)$*$retrofit2.Retrofit
retrofit2.Retrofit$*$<T>create(java.lang.Class<T>)$*$newProxyInstance(java.lang.ClassLoader,java.lang.Class<?>[],java.lang.reflect.InvocationHandler)$*$java.lang.reflect.Proxy
retrofit2.Retrofit$*$<T>create(java.lang.Class<T>)$*$getClassLoader()$*$java.lang.Class
<anonymous retrofit2.Retrofit$1>$*$<T>create(java.lang.Class<T>)$*$get()$*$retrofit2.Platform
<anonymous retrofit2.Retrofit$1>$*$invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])$*$getDeclaringClass()$*$java.lang.reflect.Method
<anonymous retrofit2.Retrofit$1>$*$invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])$*$invoke(java.lang.Object,java.lang.Object...)$*$java.lang.reflect.Method
<anonymous retrofit2.Retrofit$1>$*$invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])$*$isDefaultMethod(java.lang.reflect.Method)$*$retrofit2.Platform
<anonymous retrofit2.Retrofit$1>$*$invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])$*$invokeDefaultMethod(java.lang.reflect.Method,java.lang.Class<?>,java.lang.Object,java.lang.Object...)$*$retrofit2.Platform
<anonymous retrofit2.Retrofit$1>$*$invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])$*$invoke(java.lang.Object[])$*$retrofit2.ServiceMethod
<anonymous retrofit2.Retrofit$1>$*$invoke(java.lang.Object,java.lang.reflect.Method,java.lang.Object[])$*$loadServiceMethod(java.lang.reflect.Method)$*$retrofit2.Retrofit
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$isInterface()$*$java.lang.Class
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$add(E)$*$java.util.Deque
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$isEmpty()$*$java.util.Collection
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$removeFirst()$*$java.util.Deque
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$getTypeParameters()$*$java.lang.Class
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$append(java.lang.String)$*$java.lang.StringBuilder
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$getName()$*$java.lang.Class
retrofit2.Retrofit$*$validateServiceInterface(java.lang.Class<?>)$*$append(java.lang.String)$*$java.lang.StringBuilder
